filename,population,BATCH,SAMPLE_NAME,eventCount
natalia-batch2-concat_normalized_8009-05.fcs,Nonclassical monocytes,natalia-batch2,8009-05.fcs,393
natalia-batch2-concat_normalized_8009-05.fcs,NK Cells,natalia-batch2,8009-05.fcs,1202
natalia-batch2-concat_normalized_8009-05.fcs,CD4 T cells,natalia-batch2,8009-05.fcs,9263
natalia-batch2-concat_normalized_8009-05.fcs,CM_CD4,natalia-batch2,8009-05.fcs,2462
natalia-batch2-concat_normalized_8009-05.fcs,Effector_CD4,natalia-batch2,8009-05.fcs,845
natalia-batch2-concat_normalized_8009-05.fcs,EM_CD4,natalia-batch2,8009-05.fcs,1749
natalia-batch2-concat_normalized_8009-05.fcs,Naive_CD4,natalia-batch2,8009-05.fcs,3845
natalia-batch2-concat_normalized_8009-05.fcs,CD8 T cells,natalia-batch2,8009-05.fcs,3040
natalia-batch2-concat_normalized_8009-05.fcs,CM_CD8,natalia-batch2,8009-05.fcs,125
natalia-batch2-concat_normalized_8009-05.fcs,Effector_CD8,natalia-batch2,8009-05.fcs,561
natalia-batch2-concat_normalized_8009-05.fcs,EM_CD8,natalia-batch2,8009-05.fcs,1124
natalia-batch2-concat_normalized_8009-05.fcs,Naive_CD8,natalia-batch2,8009-05.fcs,1214
natalia-batch2-concat_normalized_8009-05.fcs,Neutrophils,natalia-batch2,8009-05.fcs,62579
round2_batch1-concat_normalized_8016-06.fcs,Cells,round2_batch1,8016-06.fcs,102149
round2_batch1-concat_normalized_8016-06.fcs,CD45+CD66-,round2_batch1,8016-06.fcs,24086
round2_batch1-concat_normalized_8016-06.fcs,B cells,round2_batch1,8016-06.fcs,2172
round2_batch1-concat_normalized_8016-06.fcs,pDCs,round2_batch1,8016-06.fcs,15
round2_batch1-concat_normalized_8016-06.fcs,Classical monocytes,round2_batch1,8016-06.fcs,3682
round2_batch1-concat_normalized_8016-06.fcs,mDCs,round2_batch1,8016-06.fcs,95
round2_batch1-concat_normalized_8016-06.fcs,Nonclassical monocytes,round2_batch1,8016-06.fcs,563
round2_batch1-concat_normalized_8016-06.fcs,NK Cells,round2_batch1,8016-06.fcs,1154
round2_batch1-concat_normalized_8016-06.fcs,CD4 T cells,round2_batch1,8016-06.fcs,10963
round2_batch1-concat_normalized_8016-06.fcs,CM_CD4,round2_batch1,8016-06.fcs,1911
round2_batch1-concat_normalized_8016-06.fcs,Effector_CD4,round2_batch1,8016-06.fcs,982
round2_batch1-concat_normalized_8016-06.fcs,EM_CD4,round2_batch1,8016-06.fcs,2619
round2_batch1-concat_normalized_8016-06.fcs,Naive_CD4,round2_batch1,8016-06.fcs,5325
round2_batch1-concat_normalized_8016-06.fcs,CD8 T cells,round2_batch1,8016-06.fcs,3557
round2_batch1-concat_normalized_8016-06.fcs,CM_CD8,round2_batch1,8016-06.fcs,417
round2_batch1-concat_normalized_8016-06.fcs,Effector_CD8,round2_batch1,8016-06.fcs,795
round2_batch1-concat_normalized_8016-06.fcs,EM_CD8,round2_batch1,8016-06.fcs,1603
round2_batch1-concat_normalized_8016-06.fcs,Naive_CD8,round2_batch1,8016-06.fcs,597
round2_batch1-concat_normalized_8016-06.fcs,Neutrophils,round2_batch1,8016-06.fcs,72519
round2_batch3-concat_normalized_8033-04.fcs,Cells,round2_batch3,8033-04.fcs,232031
round2_batch3-concat_normalized_8033-04.fcs,CD45+CD66-,round2_batch3,8033-04.fcs,77198
round2_batch3-concat_normalized_8033-04.fcs,B cells,round2_batch3,8033-04.fcs,4930
round2_batch3-concat_normalized_8033-04.fcs,pDCs,round2_batch3,8033-04.fcs,50
round2_batch3-concat_normalized_8033-04.fcs,Classical monocytes,round2_batch3,8033-04.fcs,7899
round2_batch3-concat_normalized_8033-04.fcs,mDCs,round2_batch3,8033-04.fcs,351
round2_batch3-concat_normalized_8033-04.fcs,Nonclassical monocytes,round2_batch3,8033-04.fcs,965
round2_batch3-concat_normalized_8033-04.fcs,NK Cells,round2_batch3,8033-04.fcs,4753
round2_batch3-concat_normalized_8033-04.fcs,CD4 T cells,round2_batch3,8033-04.fcs,39166
round2_batch3-concat_normalized_8033-04.fcs,CM_CD4,round2_batch3,8033-04.fcs,11992
round2_batch3-concat_normalized_8033-04.fcs,Effector_CD4,round2_batch3,8033-04.fcs,1782
round2_batch3-concat_normalized_8033-04.fcs,EM_CD4,round2_batch3,8033-04.fcs,5438
round2_batch3-concat_normalized_8033-04.fcs,Naive_CD4,round2_batch3,8033-04.fcs,19910
round2_batch3-concat_normalized_8033-04.fcs,CD8 T cells,round2_batch3,8033-04.fcs,14530
round2_batch3-concat_normalized_8033-04.fcs,CM_CD8,round2_batch3,8033-04.fcs,926
round2_batch3-concat_normalized_8033-04.fcs,Effector_CD8,round2_batch3,8033-04.fcs,854
round2_batch3-concat_normalized_8033-04.fcs,EM_CD8,round2_batch3,8033-04.fcs,5619
round2_batch3-concat_normalized_8033-04.fcs,Naive_CD8,round2_batch3,8033-04.fcs,5867
round2_batch3-concat_normalized_8033-04.fcs,Neutrophils,round2_batch3,8033-04.fcs,138716
mike-run2-concat_normalized_8003-03.fcs,Cells,mike-run2,8003-03.fcs,192432
mike-run2-concat_normalized_8003-03.fcs,CD45+CD66-,mike-run2,8003-03.fcs,75024
mike-run2-concat_normalized_8003-03.fcs,B cells,mike-run2,8003-03.fcs,8663
mike-run2-concat_normalized_8003-03.fcs,pDCs,mike-run2,8003-03.fcs,125
mike-run2-concat_normalized_8003-03.fcs,Classical monocytes,mike-run2,8003-03.fcs,9570
mike-run2-concat_normalized_8003-03.fcs,mDCs,mike-run2,8003-03.fcs,713
mike-run2-concat_normalized_8003-03.fcs,Nonclassical monocytes,mike-run2,8003-03.fcs,1290
mike-run2-concat_normalized_8003-03.fcs,NK Cells,mike-run2,8003-03.fcs,2747
mike-run2-concat_normalized_8003-03.fcs,CD4 T cells,mike-run2,8003-03.fcs,30491
mike-run2-concat_normalized_8003-03.fcs,CM_CD4,mike-run2,8003-03.fcs,10242
mike-run2-concat_normalized_8003-03.fcs,Effector_CD4,mike-run2,8003-03.fcs,534
mike-run2-concat_normalized_8003-03.fcs,EM_CD4,mike-run2,8003-03.fcs,3578
mike-run2-concat_normalized_8003-03.fcs,Naive_CD4,mike-run2,8003-03.fcs,15864
mike-run2-concat_normalized_8003-03.fcs,CD8 T cells,mike-run2,8003-03.fcs,16375
mike-run2-concat_normalized_8003-03.fcs,CM_CD8,mike-run2,8003-03.fcs,2405
mike-run2-concat_normalized_8003-03.fcs,Effector_CD8,mike-run2,8003-03.fcs,3035
mike-run2-concat_normalized_8003-03.fcs,EM_CD8,mike-run2,8003-03.fcs,2574
mike-run2-concat_normalized_8003-03.fcs,Naive_CD8,mike-run2,8003-03.fcs,8199
mike-run2-concat_normalized_8003-03.fcs,Neutrophils,mike-run2,8003-03.fcs,105046
round2_batch2-concat_normalized_8028-05.fcs,Cells,round2_batch2,8028-05.fcs,166539
round2_batch2-concat_normalized_8028-05.fcs,CD45+CD66-,round2_batch2,8028-05.fcs,62592
round2_batch2-concat_normalized_8028-05.fcs,B cells,round2_batch2,8028-05.fcs,4142
round2_batch2-concat_normalized_8028-05.fcs,pDCs,round2_batch2,8028-05.fcs,26
round2_batch2-concat_normalized_8028-05.fcs,Classical monocytes,round2_batch2,8028-05.fcs,5959
round2_batch2-concat_normalized_8028-05.fcs,mDCs,round2_batch2,8028-05.fcs,196
round2_batch2-concat_normalized_8028-05.fcs,Nonclassical monocytes,round2_batch2,8028-05.fcs,1723
round2_batch2-concat_normalized_8028-05.fcs,NK Cells,round2_batch2,8028-05.fcs,8313
round2_batch2-concat_normalized_8028-05.fcs,CD4 T cells,round2_batch2,8028-05.fcs,27115
round2_batch2-concat_normalized_8028-05.fcs,CM_CD4,round2_batch2,8028-05.fcs,7537
round2_batch2-concat_normalized_8028-05.fcs,Effector_CD4,round2_batch2,8028-05.fcs,2282
round2_batch2-concat_normalized_8028-05.fcs,EM_CD4,round2_batch2,8028-05.fcs,6209
round2_batch2-concat_normalized_8028-05.fcs,Naive_CD4,round2_batch2,8028-05.fcs,10834
round2_batch2-concat_normalized_8028-05.fcs,CD8 T cells,round2_batch2,8028-05.fcs,8760
round2_batch2-concat_normalized_8028-05.fcs,CM_CD8,round2_batch2,8028-05.fcs,1414
round2_batch2-concat_normalized_8028-05.fcs,Effector_CD8,round2_batch2,8028-05.fcs,1165
round2_batch2-concat_normalized_8028-05.fcs,EM_CD8,round2_batch2,8028-05.fcs,4364
round2_batch2-concat_normalized_8028-05.fcs,Naive_CD8,round2_batch2,8028-05.fcs,1397
round2_batch2-concat_normalized_8028-05.fcs,Neutrophils,round2_batch2,8028-05.fcs,81934
natalia-batch4-concat_normalized_8025-02.fcs,Cells,natalia-batch4,8025-02.fcs,260354
natalia-batch4-concat_normalized_8025-02.fcs,CD45+CD66-,natalia-batch4,8025-02.fcs,89610
natalia-batch4-concat_normalized_8025-02.fcs,B cells,natalia-batch4,8025-02.fcs,5016
natalia-batch4-concat_normalized_8025-02.fcs,pDCs,natalia-batch4,8025-02.fcs,137
natalia-batch4-concat_normalized_8025-02.fcs,Classical monocytes,natalia-batch4,8025-02.fcs,14004
natalia-batch4-concat_normalized_8025-02.fcs,mDCs,natalia-batch4,8025-02.fcs,885
natalia-batch4-concat_normalized_8025-02.fcs,Nonclassical monocytes,natalia-batch4,8025-02.fcs,2069
natalia-batch4-concat_normalized_8025-02.fcs,NK Cells,natalia-batch4,8025-02.fcs,5875
natalia-batch4-concat_normalized_8025-02.fcs,CD4 T cells,natalia-batch4,8025-02.fcs,49859
natalia-batch4-concat_normalized_8025-02.fcs,CM_CD4,natalia-batch4,8025-02.fcs,6854
natalia-batch4-concat_normalized_8025-02.fcs,Effector_CD4,natalia-batch4,8025-02.fcs,10132
natalia-batch4-concat_normalized_8025-02.fcs,EM_CD4,natalia-batch4,8025-02.fcs,9410
natalia-batch4-concat_normalized_8025-02.fcs,Naive_CD4,natalia-batch4,8025-02.fcs,23340
natalia-batch4-concat_normalized_8025-02.fcs,CD8 T cells,natalia-batch4,8025-02.fcs,6641
natalia-batch4-concat_normalized_8025-02.fcs,CM_CD8,natalia-batch4,8025-02.fcs,452
natalia-batch4-concat_normalized_8025-02.fcs,Effector_CD8,natalia-batch4,8025-02.fcs,1594
natalia-batch4-concat_normalized_8025-02.fcs,EM_CD8,natalia-batch4,8025-02.fcs,2868
natalia-batch4-concat_normalized_8025-02.fcs,Naive_CD8,natalia-batch4,8025-02.fcs,1584
natalia-batch4-concat_normalized_8025-02.fcs,Neutrophils,natalia-batch4,8025-02.fcs,151040
natalia-batch1-concat_normalized_8008-06.fcs,Cells,natalia-batch1,8008-06.fcs,354131
natalia-batch1-concat_normalized_8008-06.fcs,CD45+CD66-,natalia-batch1,8008-06.fcs,95476
natalia-batch1-concat_normalized_8008-06.fcs,B cells,natalia-batch1,8008-06.fcs,5639
natalia-batch1-concat_normalized_8008-06.fcs,pDCs,natalia-batch1,8008-06.fcs,2
natalia-batch1-concat_normalized_8008-06.fcs,Classical monocytes,natalia-batch1,8008-06.fcs,3110
natalia-batch1-concat_normalized_8008-06.fcs,mDCs,natalia-batch1,8008-06.fcs,106
natalia-batch1-concat_normalized_8008-06.fcs,Nonclassical monocytes,natalia-batch1,8008-06.fcs,3291
natalia-batch1-concat_normalized_8008-06.fcs,NK Cells,natalia-batch1,8008-06.fcs,8474
natalia-batch1-concat_normalized_8008-06.fcs,CD4 T cells,natalia-batch1,8008-06.fcs,44297
natalia-batch1-concat_normalized_8008-06.fcs,CM_CD4,natalia-batch1,8008-06.fcs,10972
natalia-batch1-concat_normalized_8008-06.fcs,Effector_CD4,natalia-batch1,8008-06.fcs,1270
natalia-batch1-concat_normalized_8008-06.fcs,EM_CD4,natalia-batch1,8008-06.fcs,4684
natalia-batch1-concat_normalized_8008-06.fcs,Naive_CD4,natalia-batch1,8008-06.fcs,26175
natalia-batch1-concat_normalized_8008-06.fcs,CD8 T cells,natalia-batch1,8008-06.fcs,29151
natalia-batch1-concat_normalized_8008-06.fcs,CM_CD8,natalia-batch1,8008-06.fcs,965
natalia-batch1-concat_normalized_8008-06.fcs,Effector_CD8,natalia-batch1,8008-06.fcs,2141
natalia-batch1-concat_normalized_8008-06.fcs,EM_CD8,natalia-batch1,8008-06.fcs,15478
natalia-batch1-concat_normalized_8008-06.fcs,Naive_CD8,natalia-batch1,8008-06.fcs,10270
natalia-batch1-concat_normalized_8008-06.fcs,Neutrophils,natalia-batch1,8008-06.fcs,195578
round2_batch3-concat_normalized_8034-04.fcs,Cells,round2_batch3,8034-04.fcs,187206
round2_batch3-concat_normalized_8034-04.fcs,CD45+CD66-,round2_batch3,8034-04.fcs,81072
round2_batch3-concat_normalized_8034-04.fcs,B cells,round2_batch3,8034-04.fcs,6751
round2_batch3-concat_normalized_8034-04.fcs,pDCs,round2_batch3,8034-04.fcs,17
round2_batch3-concat_normalized_8034-04.fcs,Classical monocytes,round2_batch3,8034-04.fcs,3919
round2_batch3-concat_normalized_8034-04.fcs,mDCs,round2_batch3,8034-04.fcs,143
round2_batch3-concat_normalized_8034-04.fcs,Nonclassical monocytes,round2_batch3,8034-04.fcs,1058
round2_batch3-concat_normalized_8034-04.fcs,NK Cells,round2_batch3,8034-04.fcs,4252
round2_batch3-concat_normalized_8034-04.fcs,CD4 T cells,round2_batch3,8034-04.fcs,40223
round2_batch3-concat_normalized_8034-04.fcs,CM_CD4,round2_batch3,8034-04.fcs,16873
round2_batch3-concat_normalized_8034-04.fcs,Effector_CD4,round2_batch3,8034-04.fcs,1548
round2_batch3-concat_normalized_8034-04.fcs,EM_CD4,round2_batch3,8034-04.fcs,11908
round2_batch3-concat_normalized_8034-04.fcs,Naive_CD4,round2_batch3,8034-04.fcs,9844
round2_batch3-concat_normalized_8034-04.fcs,CD8 T cells,round2_batch3,8034-04.fcs,17470
round2_batch3-concat_normalized_8034-04.fcs,CM_CD8,round2_batch3,8034-04.fcs,948
round2_batch3-concat_normalized_8034-04.fcs,Effector_CD8,round2_batch3,8034-04.fcs,3340
round2_batch3-concat_normalized_8034-04.fcs,EM_CD8,round2_batch3,8034-04.fcs,11201
round2_batch3-concat_normalized_8034-04.fcs,Naive_CD8,round2_batch3,8034-04.fcs,716
round2_batch3-concat_normalized_8034-04.fcs,Neutrophils,round2_batch3,8034-04.fcs,83703
round2_batch4-concat_normalized_8035-01.fcs,Cells,round2_batch4,8035-01.fcs,28867
round2_batch4-concat_normalized_8035-01.fcs,CD45+CD66-,round2_batch4,8035-01.fcs,12460
round2_batch4-concat_normalized_8035-01.fcs,B cells,round2_batch4,8035-01.fcs,1152
round2_batch4-concat_normalized_8035-01.fcs,pDCs,round2_batch4,8035-01.fcs,0
round2_batch4-concat_normalized_8035-01.fcs,Classical monocytes,round2_batch4,8035-01.fcs,378
round2_batch4-concat_normalized_8035-01.fcs,mDCs,round2_batch4,8035-01.fcs,48
round2_batch4-concat_normalized_8035-01.fcs,Nonclassical monocytes,round2_batch4,8035-01.fcs,807
round2_batch4-concat_normalized_8035-01.fcs,NK Cells,round2_batch4,8035-01.fcs,1842
round2_batch4-concat_normalized_8035-01.fcs,CD4 T cells,round2_batch4,8035-01.fcs,5858
round2_batch4-concat_normalized_8035-01.fcs,CM_CD4,round2_batch4,8035-01.fcs,1719
round2_batch4-concat_normalized_8035-01.fcs,Effector_CD4,round2_batch4,8035-01.fcs,547
round2_batch4-concat_normalized_8035-01.fcs,EM_CD4,round2_batch4,8035-01.fcs,1270
round2_batch4-concat_normalized_8035-01.fcs,Naive_CD4,round2_batch4,8035-01.fcs,2229
round2_batch4-concat_normalized_8035-01.fcs,CD8 T cells,round2_batch4,8035-01.fcs,1640
round2_batch4-concat_normalized_8035-01.fcs,CM_CD8,round2_batch4,8035-01.fcs,170
round2_batch4-concat_normalized_8035-01.fcs,Effector_CD8,round2_batch4,8035-01.fcs,185
round2_batch4-concat_normalized_8035-01.fcs,EM_CD8,round2_batch4,8035-01.fcs,868
round2_batch4-concat_normalized_8035-01.fcs,Naive_CD8,round2_batch4,8035-01.fcs,352
round2_batch4-concat_normalized_8035-01.fcs,Neutrophils,round2_batch4,8035-01.fcs,10360
natalia-batch4-concat_normalized_8026-04.fcs,Cells,natalia-batch4,8026-04.fcs,241297
natalia-batch4-concat_normalized_8026-04.fcs,CD45+CD66-,natalia-batch4,8026-04.fcs,108408
natalia-batch4-concat_normalized_8026-04.fcs,B cells,natalia-batch4,8026-04.fcs,9919
natalia-batch4-concat_normalized_8026-04.fcs,pDCs,natalia-batch4,8026-04.fcs,79
natalia-batch4-concat_normalized_8026-04.fcs,Classical monocytes,natalia-batch4,8026-04.fcs,6918
natalia-batch4-concat_normalized_8026-04.fcs,mDCs,natalia-batch4,8026-04.fcs,922
natalia-batch4-concat_normalized_8026-04.fcs,Nonclassical monocytes,natalia-batch4,8026-04.fcs,3296
natalia-batch4-concat_normalized_8026-04.fcs,NK Cells,natalia-batch4,8026-04.fcs,5902
natalia-batch4-concat_normalized_8026-04.fcs,CD4 T cells,natalia-batch4,8026-04.fcs,46688
natalia-batch4-concat_normalized_8026-04.fcs,CM_CD4,natalia-batch4,8026-04.fcs,10683
natalia-batch4-concat_normalized_8026-04.fcs,Effector_CD4,natalia-batch4,8026-04.fcs,5756
natalia-batch4-concat_normalized_8026-04.fcs,EM_CD4,natalia-batch4,8026-04.fcs,11969
natalia-batch4-concat_normalized_8026-04.fcs,Naive_CD4,natalia-batch4,8026-04.fcs,16550
natalia-batch4-concat_normalized_8026-04.fcs,CD8 T cells,natalia-batch4,8026-04.fcs,31393
natalia-batch4-concat_normalized_8026-04.fcs,CM_CD8,natalia-batch4,8026-04.fcs,448
natalia-batch4-concat_normalized_8026-04.fcs,Effector_CD8,natalia-batch4,8026-04.fcs,18195
natalia-batch4-concat_normalized_8026-04.fcs,EM_CD8,natalia-batch4,8026-04.fcs,8734
natalia-batch4-concat_normalized_8026-04.fcs,Naive_CD8,natalia-batch4,8026-04.fcs,3697
natalia-batch4-concat_normalized_8026-04.fcs,Neutrophils,natalia-batch4,8026-04.fcs,102433
mike-run2-concat_normalized_8002-02.fcs,Cells,mike-run2,8002-02.fcs,177086
mike-run2-concat_normalized_8002-02.fcs,CD45+CD66-,mike-run2,8002-02.fcs,82704
mike-run2-concat_normalized_8002-02.fcs,B cells,mike-run2,8002-02.fcs,7867
mike-run2-concat_normalized_8002-02.fcs,pDCs,mike-run2,8002-02.fcs,89
mike-run2-concat_normalized_8002-02.fcs,Classical monocytes,mike-run2,8002-02.fcs,15101
mike-run2-concat_normalized_8002-02.fcs,mDCs,mike-run2,8002-02.fcs,669
mike-run2-concat_normalized_8002-02.fcs,Nonclassical monocytes,mike-run2,8002-02.fcs,2711
mike-run2-concat_normalized_8002-02.fcs,NK Cells,mike-run2,8002-02.fcs,4049
mike-run2-concat_normalized_8002-02.fcs,CD4 T cells,mike-run2,8002-02.fcs,35014
mike-run2-concat_normalized_8002-02.fcs,CM_CD4,mike-run2,8002-02.fcs,11799
mike-run2-concat_normalized_8002-02.fcs,Effector_CD4,mike-run2,8002-02.fcs,1191
mike-run2-concat_normalized_8002-02.fcs,EM_CD4,mike-run2,8002-02.fcs,5919
mike-run2-concat_normalized_8002-02.fcs,Naive_CD4,mike-run2,8002-02.fcs,15728
mike-run2-concat_normalized_8002-02.fcs,CD8 T cells,mike-run2,8002-02.fcs,13166
mike-run2-concat_normalized_8002-02.fcs,CM_CD8,mike-run2,8002-02.fcs,1532
mike-run2-concat_normalized_8002-02.fcs,Effector_CD8,mike-run2,8002-02.fcs,1883
mike-run2-concat_normalized_8002-02.fcs,EM_CD8,mike-run2,8002-02.fcs,1899
mike-run2-concat_normalized_8002-02.fcs,Naive_CD8,mike-run2,8002-02.fcs,7723
mike-run2-concat_normalized_8002-02.fcs,Neutrophils,mike-run2,8002-02.fcs,79378
natalia-batch2-concat_normalized_8012-02.fcs,Cells,natalia-batch2,8012-02.fcs,111398
natalia-batch2-concat_normalized_8012-02.fcs,CD45+CD66-,natalia-batch2,8012-02.fcs,12191
natalia-batch2-concat_normalized_8012-02.fcs,B cells,natalia-batch2,8012-02.fcs,1225
natalia-batch2-concat_normalized_8012-02.fcs,pDCs,natalia-batch2,8012-02.fcs,1
natalia-batch2-concat_normalized_8012-02.fcs,Classical monocytes,natalia-batch2,8012-02.fcs,350
natalia-batch2-concat_normalized_8012-02.fcs,mDCs,natalia-batch2,8012-02.fcs,130
natalia-batch2-concat_normalized_8012-02.fcs,Nonclassical monocytes,natalia-batch2,8012-02.fcs,884
natalia-batch2-concat_normalized_8012-02.fcs,NK Cells,natalia-batch2,8012-02.fcs,798
natalia-batch2-concat_normalized_8012-02.fcs,CD4 T cells,natalia-batch2,8012-02.fcs,5928
natalia-batch2-concat_normalized_8012-02.fcs,CM_CD4,natalia-batch2,8012-02.fcs,1618
natalia-batch2-concat_normalized_8012-02.fcs,Effector_CD4,natalia-batch2,8012-02.fcs,637
natalia-batch2-concat_normalized_8012-02.fcs,EM_CD4,natalia-batch2,8012-02.fcs,1400
natalia-batch2-concat_normalized_8012-02.fcs,Naive_CD4,natalia-batch2,8012-02.fcs,2085
natalia-batch2-concat_normalized_8012-02.fcs,CD8 T cells,natalia-batch2,8012-02.fcs,2522
natalia-batch2-concat_normalized_8012-02.fcs,CM_CD8,natalia-batch2,8012-02.fcs,67
natalia-batch2-concat_normalized_8012-02.fcs,Effector_CD8,natalia-batch2,8012-02.fcs,742
natalia-batch2-concat_normalized_8012-02.fcs,EM_CD8,natalia-batch2,8012-02.fcs,1333
natalia-batch2-concat_normalized_8012-02.fcs,Naive_CD8,natalia-batch2,8012-02.fcs,342
natalia-batch2-concat_normalized_8012-02.fcs,Neutrophils,natalia-batch2,8012-02.fcs,72878
natalia-batch3-concat_normalized_8020-06.fcs,Cells,natalia-batch3,8020-06.fcs,123258
natalia-batch3-concat_normalized_8020-06.fcs,CD45+CD66-,natalia-batch3,8020-06.fcs,26736
natalia-batch3-concat_normalized_8020-06.fcs,B cells,natalia-batch3,8020-06.fcs,2152
natalia-batch3-concat_normalized_8020-06.fcs,pDCs,natalia-batch3,8020-06.fcs,3
natalia-batch3-concat_normalized_8020-06.fcs,Classical monocytes,natalia-batch3,8020-06.fcs,1297
natalia-batch3-concat_normalized_8020-06.fcs,mDCs,natalia-batch3,8020-06.fcs,82
natalia-batch3-concat_normalized_8020-06.fcs,Nonclassical monocytes,natalia-batch3,8020-06.fcs,535
natalia-batch3-concat_normalized_8020-06.fcs,NK Cells,natalia-batch3,8020-06.fcs,5038
natalia-batch3-concat_normalized_8020-06.fcs,CD4 T cells,natalia-batch3,8020-06.fcs,9307
natalia-batch3-concat_normalized_8020-06.fcs,CM_CD4,natalia-batch3,8020-06.fcs,3038
natalia-batch3-concat_normalized_8020-06.fcs,Effector_CD4,natalia-batch3,8020-06.fcs,912
natalia-batch3-concat_normalized_8020-06.fcs,EM_CD4,natalia-batch3,8020-06.fcs,2699
natalia-batch3-concat_normalized_8020-06.fcs,Naive_CD4,natalia-batch3,8020-06.fcs,2426
natalia-batch3-concat_normalized_8020-06.fcs,CD8 T cells,natalia-batch3,8020-06.fcs,7079
natalia-batch3-concat_normalized_8020-06.fcs,CM_CD8,natalia-batch3,8020-06.fcs,219
natalia-batch3-concat_normalized_8020-06.fcs,Effector_CD8,natalia-batch3,8020-06.fcs,741
natalia-batch3-concat_normalized_8020-06.fcs,EM_CD8,natalia-batch3,8020-06.fcs,4937
natalia-batch3-concat_normalized_8020-06.fcs,Naive_CD8,natalia-batch3,8020-06.fcs,1161
natalia-batch3-concat_normalized_8020-06.fcs,Neutrophils,natalia-batch3,8020-06.fcs,68517
natalia-batch1-concat_normalized_8006-01.fcs,Cells,natalia-batch1,8006-01.fcs,255600
natalia-batch1-concat_normalized_8006-01.fcs,CD45+CD66-,natalia-batch1,8006-01.fcs,65831
natalia-batch1-concat_normalized_8006-01.fcs,B cells,natalia-batch1,8006-01.fcs,3634
natalia-batch1-concat_normalized_8006-01.fcs,pDCs,natalia-batch1,8006-01.fcs,7
natalia-batch1-concat_normalized_8006-01.fcs,Classical monocytes,natalia-batch1,8006-01.fcs,2970
natalia-batch1-concat_normalized_8006-01.fcs,mDCs,natalia-batch1,8006-01.fcs,158
natalia-batch1-concat_normalized_8006-01.fcs,Nonclassical monocytes,natalia-batch1,8006-01.fcs,2080
natalia-batch1-concat_normalized_8006-01.fcs,NK Cells,natalia-batch1,8006-01.fcs,12052
natalia-batch1-concat_normalized_8006-01.fcs,CD4 T cells,natalia-batch1,8006-01.fcs,23260
natalia-batch1-concat_normalized_8006-01.fcs,CM_CD4,natalia-batch1,8006-01.fcs,6838
natalia-batch1-concat_normalized_8006-01.fcs,Effector_CD4,natalia-batch1,8006-01.fcs,1511
natalia-batch1-concat_normalized_8006-01.fcs,EM_CD4,natalia-batch1,8006-01.fcs,6726
natalia-batch1-concat_normalized_8006-01.fcs,Naive_CD4,natalia-batch1,8006-01.fcs,8034
natalia-batch1-concat_normalized_8006-01.fcs,CD8 T cells,natalia-batch1,8006-01.fcs,20227
natalia-batch1-concat_normalized_8006-01.fcs,CM_CD8,natalia-batch1,8006-01.fcs,400
natalia-batch1-concat_normalized_8006-01.fcs,Effector_CD8,natalia-batch1,8006-01.fcs,2371
natalia-batch1-concat_normalized_8006-01.fcs,EM_CD8,natalia-batch1,8006-01.fcs,13926
natalia-batch1-concat_normalized_8006-01.fcs,Naive_CD8,natalia-batch1,8006-01.fcs,3300
natalia-batch1-concat_normalized_8006-01.fcs,Neutrophils,natalia-batch1,8006-01.fcs,163090
round2_batch1-concat_normalized_8018-04.fcs,Cells,round2_batch1,8018-04.fcs,112383
round2_batch1-concat_normalized_8018-04.fcs,CD45+CD66-,round2_batch1,8018-04.fcs,49110
round2_batch1-concat_normalized_8018-04.fcs,B cells,round2_batch1,8018-04.fcs,6269
round2_batch1-concat_normalized_8018-04.fcs,pDCs,round2_batch1,8018-04.fcs,21
round2_batch1-concat_normalized_8018-04.fcs,Classical monocytes,round2_batch1,8018-04.fcs,4084
round2_batch1-concat_normalized_8018-04.fcs,mDCs,round2_batch1,8018-04.fcs,249
round2_batch1-concat_normalized_8018-04.fcs,Nonclassical monocytes,round2_batch1,8018-04.fcs,906
round2_batch1-concat_normalized_8018-04.fcs,NK Cells,round2_batch1,8018-04.fcs,6906
round2_batch1-concat_normalized_8018-04.fcs,CD4 T cells,round2_batch1,8018-04.fcs,14500
round2_batch1-concat_normalized_8018-04.fcs,CM_CD4,round2_batch1,8018-04.fcs,5498
round2_batch1-concat_normalized_8018-04.fcs,Effector_CD4,round2_batch1,8018-04.fcs,603
round2_batch1-concat_normalized_8018-04.fcs,EM_CD4,round2_batch1,8018-04.fcs,3971
round2_batch1-concat_normalized_8018-04.fcs,Naive_CD4,round2_batch1,8018-04.fcs,4174
round2_batch1-concat_normalized_8018-04.fcs,CD8 T cells,round2_batch1,8018-04.fcs,12991
round2_batch1-concat_normalized_8018-04.fcs,CM_CD8,round2_batch1,8018-04.fcs,687
round2_batch1-concat_normalized_8018-04.fcs,Effector_CD8,round2_batch1,8018-04.fcs,2012
round2_batch1-concat_normalized_8018-04.fcs,EM_CD8,round2_batch1,8018-04.fcs,6167
round2_batch1-concat_normalized_8018-04.fcs,Naive_CD8,round2_batch1,8018-04.fcs,3764
round2_batch1-concat_normalized_8018-04.fcs,Neutrophils,round2_batch1,8018-04.fcs,53144
round2_batch1-concat_normalized_8023-04.fcs,Cells,round2_batch1,8023-04.fcs,246176
round2_batch1-concat_normalized_8023-04.fcs,CD45+CD66-,round2_batch1,8023-04.fcs,64501
round2_batch1-concat_normalized_8023-04.fcs,B cells,round2_batch1,8023-04.fcs,3234
